Submission ID,Common Name,Scientific Name,Taxonomic Order,Count,State/Province,County,Location ID,Location,Latitude,Longitude,Date,Time,Protocol,Duration (Min),All Obs Reported,Distance Traveled (km),Area Covered (ha),Number of Observers,Breeding Code,Observation Details,Checklist Comments,ML Catalog Numbers
S225780448,California Scrub-Jay,Aphelocoma californica,21303,1,US-CA,Orange,L982904,Upper Newport Bay--Eastbluff Dr.,33.6469213,-117.8680873,2005-09-10,09:00 AM,Historical,120,0,3.219,,,,"Present, many","First time at back bay, incomplete notes from journal and a few photos"
S175887634,Mexican Jay,Aphelocoma wollweberi,21321,X,US-AZ,Pima,L211809,Madera Canyon--Proctor Rd.,31.739938,-110.886147,2008-05-01,09:01 AM,Historical,150,1,,,2,,,Corrected checklist to be accurate as historical.
S274490359,Eurasian Magpie,Pica pica,21467,1,CH-GE,,L9307354,CERN (restricted access),46.2324564,6.0521808,2025-09-16,02:34 PM,eBird - Traveling Count,205,1,5.692,,1
S273320633,Eurasian Magpie,Pica pica,21467,2,CH-VD,,L52825255,Domaine La Capitaine,46.4356944,6.2608663,2025-09-14,01:52 PM,eBird - Traveling Count,54,1,1.063,,1
S273267681,Eurasian Magpie,Pica pica,21467,2,CH-VD,,L4446346,Port de Founex,46.3340545,6.2030804,2025-09-14,09:43 AM,eBird - Traveling Count,14,1,19.304,,1
S195126034,Black-billed Magpie,Pica hudsonia,21476,1,US-UT,Davis,L190743,Antelope Island SP,41.0465405,-112.2383881,2024-09-14,09:32 AM,eBird - Traveling Count,359,0,80.129,,1
S195043301,Black-billed Magpie,Pica hudsonia,21476,8,US-UT,Salt Lake,L1095190,Red Butte Canyon,40.7740256,-111.8180537,2024-09-13,06:22 PM,eBird - Traveling Count,190,1,10.767,,2
S192416363,Yellow-billed Magpie,Pica nuttalli,21477,9,US-CA,Santa Barbara,L7719373,Russack vineyards CA.,34.6390164,-120.1394141,2011-06-01,,Historical,,0,,,4,,On a fence on the road to the vineyard
S199451432,Eurasian Jackdaw,Coloeus monedula,21514,X,GB-ENG,East Sussex,L37440658,"Brighton Beach, England, GB (50.819, -0.133)",50.8191163,-.1328981,2015-06-25,10:14 AM,eBird - Casual Observation,,0,,,1
S199451432,Rook,Corvus frugilegus,21554,X,GB-ENG,East Sussex,L37440658,"Brighton Beach, England, GB (50.819, -0.133)",50.8191163,-.1328981,2015-06-25,10:14 AM,eBird - Casual Observation,,0,,,1
S272049115,American Crow,Corvus brachyrhynchos,21557,4,US-MD,Allegany,L2462463,Rocky Gap SP--camping loop,39.7113795,-78.6453509,2025-09-06,02:44 PM,eBird - Traveling Count,433,1,2.497,,2
S298683570,American Crow,Corvus brachyrhynchos,21557,2,US-FL,Charlotte,L21750506,"Live Oak Blvd, Prairie Creek Preserve entrance road",27.005263,-81.929974,2026-02-07,09:07 AM,eBird - Traveling Count,83,1,4.837,,2
S190802916,American Crow,Corvus brachyrhynchos,21557,1,US-OR,Clackamas,L670999,Mt. Hood--Timberline Lodge,45.3299743,-121.7109632,2024-08-08,01:34 PM,eBird - Casual Observation,,0,,,1
S192408165,American Crow,Corvus brachyrhynchos,21557,X,US-NH,Coos,L35986886,"Buffalo Farm Road, Errol, New Hampshire, US (44.792, -71.179)",44.7922784,-71.1793562,2024-08-22,12:55 PM,eBird - Traveling Count,6,1,1.851,,1
S206613560,American Crow,Corvus brachyrhynchos,21557,2,US-NH,Coos,L12723083,Errol Downtown,44.7801749,-71.1354232,2024-12-20,05:17 PM,eBird - Casual Observation,,0,,,2
S206174934,American Crow,Corvus brachyrhynchos,21557,1,US-NH,Coos,L3547211,"Errol, private yards",44.7891067,-71.1536837,2024-12-21,09:55 AM,eBird - Stationary Count,70,1,,,4
S192291989,American Crow,Corvus brachyrhynchos,21557,1,US-NH,Coos,L35961900,"Gorham Hydro Dam picnic Area, Gorham, New Hampshire, US (44.409, -71.196)",44.408647,-71.1959234,2024-08-21,05:05 PM,eBird - Stationary Count,18,1,,,3
S192337227,American Crow,Corvus brachyrhynchos,21557,6,US-NH,Coos,L5162343,Milan town,44.5762236,-71.1877477,2024-08-21,05:50 PM,eBird - Traveling Count,10,1,3.164,,3
S192337221,American Crow,Corvus brachyrhynchos,21557,3,US-NH,Coos,L758167,"Pontook Reservoir, Dummer",44.6364873,-71.2434597,2024-08-21,05:56 PM,eBird - Casual Observation,,0,,,3
S268294117,American Crow,Corvus brachyrhynchos,21557,2,US-ME,Cumberland,L6199827,Maine Wildlife Park,43.9293181,-70.35254,2025-08-19,01:45 PM,eBird - Traveling Count,103,1,1.256,,4
S195126034,American Crow,Corvus brachyrhynchos,21557,0,US-UT,Davis,L190743,Antelope Island SP,41.0465405,-112.2383881,2024-09-14,09:32 AM,eBird - Traveling Count,359,0,80.129,,1
S173683770,American Crow,Corvus brachyrhynchos,21557,4,US-DC,District of Columbia,L490336,C&O Canal--Fletcher's Cove (Fletcher's Boathouse),38.9188853,-77.1022224,2017-04-05,01:25 PM,eBird - Traveling Count,75,1,2.414,,3,,,With Paul Charron and Chris Marcum
S246372176,American Crow,Corvus brachyrhynchos,21557,1,US-DC,District of Columbia,L473521,Constitution Gardens and Reflecting Pool,38.8901142,-77.043364,2025-06-03,02:15 PM,eBird - Traveling Count,27,1,1.625,,1
S217090868,American Crow,Corvus brachyrhynchos,21557,7,US-DC,District of Columbia,L40002483,Lincoln Memorial,38.8892792,-77.0501876,2025-03-07,12:55 PM,eBird - Traveling Count,206,1,3.058,,1
S173683759,American Crow,Corvus brachyrhynchos,21557,4,US-DC,District of Columbia,L5658941,TJM a District of Columbia,38.8818381,-77.0346951,2017-04-05,10:30 AM,eBird - Traveling Count,60,1,1.609,,3,,,With Paul Charron And Chris Marcum
S292145747,American Crow,Corvus brachyrhynchos,21557,9,US-VA,Fairfax,L718485,Great Falls Park,38.9937,-77.2553,2026-01-03,10:48 AM,eBird - Traveling Count,75,1,1.28,,1
S294986972,American Crow,Corvus brachyrhynchos,21557,2,US-VA,Fairfax,L718485,Great Falls Park,38.9937,-77.2553,2026-01-18,12:14 PM,eBird - Traveling Count,51,1,.724,,1
S254954165,American Crow,Corvus brachyrhynchos,21557,7,US-VA,Fairfax,L48658118,"Unique, Virginia, US (38.87, -77.228)",38.8695983,-77.227806,2025-06-28,03:01 PM,eBird - Casual Observation,,0,,,1
S217261941,American Crow,Corvus brachyrhynchos,21557,1,US-MD,Frederick,L1739857,Catoctin Creek Park,39.392925,-77.5639615,2025-03-08,11:54 AM,eBird - Traveling Count,32,0,43.418,,1
S270705952,American Crow,Corvus brachyrhynchos,21557,1,US-MD,Frederick,L909320,Gambrill SP--North Frederick Overlook,39.4697856,-77.494297,2025-08-31,02:17 PM,eBird - Traveling Count,78,1,.525,,1
S256585579,American Crow,Corvus brachyrhynchos,21557,1,US-MD,Frederick,L12242883,Othello Regional Park,39.346886,-77.601207,2025-07-03,03:50 PM,eBird - Traveling Count,18,1,1.195,,1
S206655156,American Crow,Corvus brachyrhynchos,21557,4,US-MD,Frederick,L38875040,"Washington National Pike, Frederick, Maryland, US (39.358, -77.396)",39.3577117,-77.3958282,2024-12-26,01:37 PM,eBird - Traveling Count,18,1,30.209,,1
S286509010,American Crow,Corvus brachyrhynchos,21557,1,US-MD,Howard,L859276,Larriland Farm Pond,39.3128678,-77.1042609,2025-11-28,01:22 PM,eBird - Traveling Count,18,1,.601,,1
S201163113,American Crow,Corvus brachyrhynchos,21557,2,US-MD,Montgomery,L37779595,"18953 Abbotsford Circle, Germantown, Maryland, US (39.164, -77.239)",39.1644592,-77.238655,2024-11-02,01:37 PM,eBird - Traveling Count,30,0,45.575,,1
S102906952,American Crow,Corvus brachyrhynchos,21557,1,US-MD,Montgomery,L17792207,"25 Hibiscus Court, Gaithersburg, Maryland, US (39.119, -77.211)",39.1187963,-77.210908,2022-02-18,03:20 PM,eBird - Stationary Count,1,1,,,1
S102907199,American Crow,Corvus brachyrhynchos,21557,2,US-MD,Montgomery,L17792207,"25 Hibiscus Court, Gaithersburg, Maryland, US (39.119, -77.211)",39.1187963,-77.210908,2022-02-18,03:23 PM,eBird - Casual Observation,,0,,,1,,,Backyard bird count
S180197187,American Crow,Corvus brachyrhynchos,21557,6,US-MD,Montgomery,L33038592,"270 North (39.239, -77.291)",39.2393341,-77.291275,2024-06-08,10:32 AM,eBird - Traveling Count,57,0,68.459,,1
S206651820,American Crow,Corvus brachyrhynchos,21557,1,US-MD,Montgomery,L33038592,"270 North (39.239, -77.291)",39.2393341,-77.291275,2024-12-26,01:09 PM,eBird - Traveling Count,23,0,21.457,,1
S311503812,American Crow,Corvus brachyrhynchos,21557,2,US-MD,Montgomery,L33038592,"270 North (39.239, -77.291)",39.2393341,-77.291275,2026-03-21,12:22 PM,eBird - Traveling Count,15,1,18.926,,1,,,Just observing on a quick drive.
S175192347,American Crow,Corvus brachyrhynchos,21557,2,US-MD,Montgomery,L31909282,"9679 Lost Knife Road, Montgomery Village, Maryland, US (39.153, -77.199)",39.1532211,-77.1989898,2024-05-17,07:19 PM,eBird - Traveling Count,29,1,30.204,,1
S293415200,American Crow,Corvus brachyrhynchos,21557,4,US-MD,Montgomery,L57047379,"A Fields Road Elementary, Gaithersburg, Maryland, US (39.119, -77.215)",39.1188882,-77.2150482,2026-01-09,08:35 AM,eBird - Casual Observation,,0,,,1
S302222394,American Crow,Corvus brachyrhynchos,21557,3,US-MD,Montgomery,L57047379,"A Fields Road Elementary, Gaithersburg, Maryland, US (39.119, -77.215)",39.1188882,-77.2150482,2026-02-19,08:34 AM,eBird - Traveling Count,78,1,.82,,1
S304364531,American Crow,Corvus brachyrhynchos,21557,1,US-MD,Montgomery,L57047379,"A Fields Road Elementary, Gaithersburg, Maryland, US (39.119, -77.215)",39.1188882,-77.2150482,2026-02-27,08:46 AM,eBird - Traveling Count,19,1,.435,,1
S287726423,American Crow,Corvus brachyrhynchos,21557,200,US-MD,Montgomery,L285049,Agricultural History Farm Park,39.1610805,-77.1322894,2025-12-07,03:07 PM,eBird - Traveling Count,87,1,1.583,,2,,Estimate.
S296044910,American Crow,Corvus brachyrhynchos,21557,2,US-MD,Montgomery,L595310,Black Hill RP--Boat Ramp area,39.2009491,-77.2941077,2026-01-24,02:29 PM,eBird - Traveling Count,35,1,2.7,,1
S218916728,American Crow,Corvus brachyrhynchos,21557,5,US-MD,Montgomery,L459907,"Black Hill RP--Little Seneca Lake, Rte.121",39.189427,-77.309455,2025-03-16,01:31 PM,eBird - Traveling Count,39,1,15.224,,1
S281536379,American Crow,Corvus brachyrhynchos,21557,1,US-MD,Montgomery,L459907,"Black Hill RP--Little Seneca Lake, Rte.121",39.189427,-77.309455,2025-10-26,03:54 PM,eBird - Traveling Count,58,1,1.349,,1
S233083528,American Crow,Corvus brachyrhynchos,21557,3,US-MD,Montgomery,L196528,Black Hill Regional Park,39.192365,-77.295757,2025-05-04,12:18 PM,eBird - Traveling Count,64,1,3.541,,1
S219833183,American Crow,Corvus brachyrhynchos,21557,4,US-MD,Montgomery,L230151,Blue Mash Nature Trail,39.1939588,-77.1060175,2025-03-21,04:14 PM,eBird - Traveling Count,10,1,3.14,,1
S297767655,American Crow,Corvus brachyrhynchos,21557,1,US-MD,Montgomery,L230151,Blue Mash Nature Trail,39.1939588,-77.1060175,2026-02-02,04:13 PM,eBird - Traveling Count,24,1,.449,,2
S316508959,American Crow,Corvus brachyrhynchos,21557,7,US-MD,Montgomery,L230151,Blue Mash Nature Trail,39.1939588,-77.1060175,2026-04-03,05:54 PM,eBird - Traveling Count,70,1,2.147,,1
S189398872,American Crow,Corvus brachyrhynchos,21557,1,US-MD,Montgomery,L7383392,Bohrer Park,39.1329353,-77.1933532,2024-07-29,08:46 AM,eBird - Traveling Count,15,1,.933,,1
S252450521,American Crow,Corvus brachyrhynchos,21557,1,US-MD,Montgomery,L7383392,Bohrer Park,39.1329353,-77.1933532,2025-06-20,08:18 AM,eBird - Traveling Count,20,1,.52,,1
S264217194,American Crow,Corvus brachyrhynchos,21557,3,US-MD,Montgomery,L7383392,Bohrer Park,39.1329353,-77.1933532,2025-07-17,08:41 AM,eBird - Traveling Count,15,1,.744,,1
S233615339,American Crow,Corvus brachyrhynchos,21557,2,US-MD,Montgomery,L584300,C&O Canal--Edwards Ferry,39.1030006,-77.4737057,2025-05-05,06:00 PM,eBird - Traveling Count,42,1,1.493,,1
S173642100,American Crow,Corvus brachyrhynchos,21557,4,US-MD,Montgomery,L515805,C&O Canal--Mouth of the Monocacy (Mont. Co.),39.221687,-77.451432,2024-05-11,03:00 PM,eBird - Stationary Count,60,1,,,1
S245692718,American Crow,Corvus brachyrhynchos,21557,1,US-MD,Montgomery,L515805,C&O Canal--Mouth of the Monocacy (Mont. Co.),39.221687,-77.451432,2025-06-01,05:35 PM,eBird - Traveling Count,35,1,.52,,1
S289393221,American Crow,Corvus brachyrhynchos,21557,3,US-MD,Montgomery,L515805,C&O Canal--Mouth of the Monocacy (Mont. Co.),39.221687,-77.451432,2025-12-20,01:56 PM,eBird - Traveling Count,93,1,3.015,,1
S173683785,American Crow,Corvus brachyrhynchos,21557,3,US-MD,Montgomery,L360157,C&O Canal--Riley's Lock,39.0682467,-77.3431492,2023-11-23,11:24 AM,eBird - Traveling Count,65,1,.668,,2
S173683775,American Crow,Corvus brachyrhynchos,21557,3,US-MD,Montgomery,L192824,C&O Canal--Violette's Lock,39.066803,-77.32951,2023-11-23,12:55 PM,eBird - Traveling Count,20,1,.547,,2
S217581672,American Crow,Corvus brachyrhynchos,21557,X,US-MD,Montgomery,L192824,C&O Canal--Violette's Lock,39.066803,-77.32951,2025-03-09,05:06 PM,eBird - Traveling Count,77,1,.493,,1,,About 25 or more crows.
S214123451,American Crow,Corvus brachyrhynchos,21557,1,US-MD,Montgomery,L282688,C&O Canal--White's Ferry,39.155215,-77.517221,2025-02-17,02:55 PM,eBird - Traveling Count,9,1,.966,,1
S183770250,American Crow,Corvus brachyrhynchos,21557,6,US-MD,Montgomery,L33913928,"Camden Retention Pond, Gaithersburg, Maryland, US (39.12, -77.206)",39.1197497,-77.2064087,2024-06-25,07:46 PM,eBird - Stationary Count,24,1,,,1
S185956082,American Crow,Corvus brachyrhynchos,21557,1,US-MD,Montgomery,L33913928,"Camden Retention Pond, Gaithersburg, Maryland, US (39.12, -77.206)",39.1197497,-77.2064087,2024-07-07,08:37 PM,eBird - Traveling Count,29,1,.418,,1
S191063486,American Crow,Corvus brachyrhynchos,21557,2,US-MD,Montgomery,L33913928,"Camden Retention Pond, Gaithersburg, Maryland, US (39.12, -77.206)",39.1197497,-77.2064087,2024-08-11,01:03 PM,eBird - Stationary Count,1,1,,,1
S215914147,American Crow,Corvus brachyrhynchos,21557,18,US-MD,Montgomery,L33913928,"Camden Retention Pond, Gaithersburg, Maryland, US (39.12, -77.206)",39.1197497,-77.2064087,2025-02-28,05:47 PM,eBird - Stationary Count,5,1,,,1
S232647749,American Crow,Corvus brachyrhynchos,21557,2,US-MD,Montgomery,L33913928,"Camden Retention Pond, Gaithersburg, Maryland, US (39.12, -77.206)",39.1197497,-77.2064087,2025-05-03,03:19 PM,eBird - Traveling Count,32,1,1.03,,1
S233512387,American Crow,Corvus brachyrhynchos,21557,1,US-MD,Montgomery,L33913928,"Camden Retention Pond, Gaithersburg, Maryland, US (39.12, -77.206)",39.1197497,-77.2064087,2025-05-05,01:14 PM,eBird - Traveling Count,7,1,.563,,1
S286498638,American Crow,Corvus brachyrhynchos,21557,2,US-MD,Montgomery,L33913928,"Camden Retention Pond, Gaithersburg, Maryland, US (39.12, -77.206)",39.1197497,-77.2064087,2025-11-28,12:14 PM,eBird - Traveling Count,18,1,.577,,1
S291020793,American Crow,Corvus brachyrhynchos,21557,4,US-MD,Montgomery,L33913928,"Camden Retention Pond, Gaithersburg, Maryland, US (39.12, -77.206)",39.1197497,-77.2064087,2025-12-29,11:39 AM,eBird - Traveling Count,9,1,.336,,1
S294242612,American Crow,Corvus brachyrhynchos,21557,18,US-MD,Montgomery,L33913928,"Camden Retention Pond, Gaithersburg, Maryland, US (39.12, -77.206)",39.1197497,-77.2064087,2026-01-14,03:41 PM,eBird - Traveling Count,18,1,.518,,1
S314269634,American Crow,Corvus brachyrhynchos,21557,4,US-MD,Montgomery,L33913928,"Camden Retention Pond, Gaithersburg, Maryland, US (39.12, -77.206)",39.1197497,-77.2064087,2026-03-29,07:51 AM,eBird - Traveling Count,19,1,.649,,1,,,Very chilly morning. Some frost on the grass. Lots of bird activity though.
S316385681,American Crow,Corvus brachyrhynchos,21557,5,US-MD,Montgomery,L33913928,"Camden Retention Pond, Gaithersburg, Maryland, US (39.12, -77.206)",39.1197497,-77.2064087,2026-04-03,01:09 PM,eBird - Traveling Count,39,1,1.061,,1
S230164377,American Crow,Corvus brachyrhynchos,21557,2,US-MD,Montgomery,L42214720,"Camp Seneca, Maryland, US (39.177, -77.302)",39.1772081,-77.3018305,2025-04-27,01:45 PM,eBird - Traveling Count,50,1,.49,,1
S278982875,American Crow,Corvus brachyrhynchos,21557,1,US-MD,Montgomery,L29852635,Conservation Lane,39.121784,-77.2222379,2025-10-11,10:58 AM,eBird - Traveling Count,28,0,11.821,,1
S228011793,American Crow,Corvus brachyrhynchos,21557,2,US-MD,Montgomery,L3043543,Crabbs Branch Pond,39.122276,-77.1587741,2025-04-21,07:07 PM,eBird - Traveling Count,19,1,.917,,1
S248990243,American Crow,Corvus brachyrhynchos,21557,3,US-MD,Montgomery,L3043543,Crabbs Branch Pond,39.122276,-77.1587741,2025-06-10,05:46 PM,eBird - Traveling Count,13,1,.29,,1
S295165095,American Crow,Corvus brachyrhynchos,21557,1,US-MD,Montgomery,L56914155,"Crown Woods, Gaithersburg, Maryland, US (39.117, -77.211)",39.1166315,-77.2109226,2026-01-19,10:10 AM,eBird - Traveling Count,39,1,1.508,,1
S303474362,American Crow,Corvus brachyrhynchos,21557,1,US-MD,Montgomery,L56914155,"Crown Woods, Gaithersburg, Maryland, US (39.117, -77.211)",39.1166315,-77.2109226,2026-02-24,08:16 AM,eBird - Traveling Count,16,1,.347,,1,,,Another cold February morning. Very few birds out and about this morning.
S308724484,American Crow,Corvus brachyrhynchos,21557,4,US-MD,Montgomery,L56914155,"Crown Woods, Gaithersburg, Maryland, US (39.117, -77.211)",39.1166315,-77.2109226,2026-03-13,08:51 AM,eBird - Traveling Count,21,1,.606,,1,,,Looks like the crown woods red shouldered Hawks have lost their first nest and are building a second one in a different tree. Very brisk morning. Lots of alerts from the Hawks neighbors.
S289396816,American Crow,Corvus brachyrhynchos,21557,24,US-MD,Montgomery,L56150939,"Dickerson Power Plant (39.205, -77.449)",39.2051467,-77.4488143,2025-12-20,03:38 PM,eBird - Traveling Count,9,1,1.385,,2
S222948122,American Crow,Corvus brachyrhynchos,21557,5,US-MD,Montgomery,L42096446,"Dufief Muddy Branch Park, North Potomac, Maryland, US (39.105, -77.236)",39.1045983,-77.2364397,2025-04-04,03:51 PM,eBird - Traveling Count,26,1,.885,,2
S308124285,American Crow,Corvus brachyrhynchos,21557,1,US-MD,Montgomery,L42096446,"Dufief Muddy Branch Park, North Potomac, Maryland, US (39.105, -77.236)",39.1045983,-77.2364397,2026-03-10,06:10 PM,eBird - Traveling Count,35,1,.668,,1
S173332427,American Crow,Corvus brachyrhynchos,21557,3,US-MD,Montgomery,L9055068,Hibiscus court Maryland,39.1187154,-77.2108193,2023-11-22,10:10 AM,eBird - Stationary Count,30,1,,,2
S175882870,American Crow,Corvus brachyrhynchos,21557,2,US-MD,Montgomery,L9055068,Hibiscus court Maryland,39.1187154,-77.2108193,2024-05-20,08:45 AM,eBird - Stationary Count,4,1,,,1
S176115246,American Crow,Corvus brachyrhynchos,21557,X,US-MD,Montgomery,L9055068,Hibiscus court Maryland,39.1187154,-77.2108193,2024-05-21,07:09 AM,eBird - Traveling Count,14,1,.694,,1
S176529751,American Crow,Corvus brachyrhynchos,21557,X,US-MD,Montgomery,L9055068,Hibiscus court Maryland,39.1187154,-77.2108193,2024-05-23,08:49 AM,eBird - Traveling Count,46,1,1.706,,1
S176723839,American Crow,Corvus brachyrhynchos,21557,3,US-MD,Montgomery,L9055068,Hibiscus court Maryland,39.1187154,-77.2108193,2024-05-24,08:49 AM,eBird - Traveling Count,19,1,.733,,1
S177681042,American Crow,Corvus brachyrhynchos,21557,1,US-MD,Montgomery,L9055068,Hibiscus court Maryland,39.1187154,-77.2108193,2024-05-27,04:45 PM,eBird - Traveling Count,89,1,1.979,,1
S182239020,American Crow,Corvus brachyrhynchos,21557,4,US-MD,Montgomery,L9055068,Hibiscus court Maryland,39.1187154,-77.2108193,2024-06-18,07:32 AM,eBird - Traveling Count,23,1,1.094,,1
S183760057,American Crow,Corvus brachyrhynchos,21557,3,US-MD,Montgomery,L9055068,Hibiscus court Maryland,39.1187154,-77.2108193,2024-06-24,07:55 PM,eBird - Traveling Count,30,1,1.448,,1
S191290375,American Crow,Corvus brachyrhynchos,21557,1,US-MD,Montgomery,L9055068,Hibiscus court Maryland,39.1187154,-77.2108193,2024-08-13,08:26 AM,eBird - Traveling Count,19,1,.626,,1
S197341843,American Crow,Corvus brachyrhynchos,21557,X,US-MD,Montgomery,L9055068,Hibiscus court Maryland,39.1187154,-77.2108193,2024-10-03,08:56 AM,eBird - Traveling Count,14,1,.867,,2
S212334920,American Crow,Corvus brachyrhynchos,21557,6,US-MD,Montgomery,L9055068,Hibiscus court Maryland,39.1187154,-77.2108193,2025-02-07,02:23 PM,eBird - Traveling Count,70,1,1.77,,1,,crows mobbing One of our resident red shouldered Hawks with two Ravens pitching in
S213498174,American Crow,Corvus brachyrhynchos,21557,3,US-MD,Montgomery,L9055068,Hibiscus court Maryland,39.1187154,-77.2108193,2025-02-15,10:57 AM,eBird - Stationary Count,38,1,,,1
S239703804,American Crow,Corvus brachyrhynchos,21557,1,US-MD,Montgomery,L9055068,Hibiscus court Maryland,39.1187154,-77.2108193,2025-05-18,10:01 AM,eBird - Stationary Count,30,1,,,1
S251339864,American Crow,Corvus brachyrhynchos,21557,1,US-MD,Montgomery,L9055068,Hibiscus court Maryland,39.1187154,-77.2108193,2025-06-17,08:28 AM,eBird - Traveling Count,6,1,.278,,1
S253652061,American Crow,Corvus brachyrhynchos,21557,1,US-MD,Montgomery,L9055068,Hibiscus court Maryland,39.1187154,-77.2108193,2025-06-24,07:41 AM,eBird - Traveling Count,13,1,.508,,1
S254502123,American Crow,Corvus brachyrhynchos,21557,1,US-MD,Montgomery,L9055068,Hibiscus court Maryland,39.1187154,-77.2108193,2025-06-27,08:24 AM,eBird - Traveling Count,14,1,.633,,1
S292771563,American Crow,Corvus brachyrhynchos,21557,1,US-MD,Montgomery,L9055068,Hibiscus court Maryland,39.1187154,-77.2108193,2026-01-06,08:31 AM,eBird - Stationary Count,84,1,,,1
S293088711,American Crow,Corvus brachyrhynchos,21557,6,US-MD,Montgomery,L9055068,Hibiscus court Maryland,39.1187154,-77.2108193,2026-01-08,08:04 AM,eBird - Traveling Count,32,1,1.292,,2
S293642036,American Crow,Corvus brachyrhynchos,21557,2,US-MD,Montgomery,L9055068,Hibiscus court Maryland,39.1187154,-77.2108193,2026-01-10,10:27 AM,eBird - Traveling Count,91,1,.281,,1
S294426878,American Crow,Corvus brachyrhynchos,21557,6,US-MD,Montgomery,L9055068,Hibiscus court Maryland,39.1187154,-77.2108193,2026-01-15,11:00 PM,eBird - Casual Observation,,0,,,1
S295476283,American Crow,Corvus brachyrhynchos,21557,2,US-MD,Montgomery,L9055068,Hibiscus court Maryland,39.1187154,-77.2108193,2026-01-21,07:53 AM,eBird - Stationary Count,33,1,,,1
S295629570,American Crow,Corvus brachyrhynchos,21557,5,US-MD,Montgomery,L9055068,Hibiscus court Maryland,39.1187154,-77.2108193,2026-01-22,08:38 AM,eBird - Traveling Count,20,1,.414,,1
S295783274,American Crow,Corvus brachyrhynchos,21557,3,US-MD,Montgomery,L9055068,Hibiscus court Maryland,39.1187154,-77.2108193,2026-01-23,08:43 AM,eBird - Traveling Count,10,1,.476,,1
S296904367,American Crow,Corvus brachyrhynchos,21557,3,US-MD,Montgomery,L9055068,Hibiscus court Maryland,39.1187154,-77.2108193,2026-01-29,09:30 AM,eBird - Stationary Count,240,1,,,1
S297843285,American Crow,Corvus brachyrhynchos,21557,1,US-MD,Montgomery,L9055068,Hibiscus court Maryland,39.1187154,-77.2108193,2026-02-03,07:52 AM,eBird - Stationary Count,25,1,,,1
S299756045,American Crow,Corvus brachyrhynchos,21557,3,US-MD,Montgomery,L9055068,Hibiscus court Maryland,39.1187154,-77.2108193,2026-02-12,10:39 AM,eBird - Traveling Count,26,1,.501,,1
S301327375,American Crow,Corvus brachyrhynchos,21557,1,US-MD,Montgomery,L9055068,Hibiscus court Maryland,39.1187154,-77.2108193,2026-02-16,08:38 AM,eBird - Stationary Count,35,1,,,1
S301950574,American Crow,Corvus brachyrhynchos,21557,3,US-MD,Montgomery,L9055068,Hibiscus court Maryland,39.1187154,-77.2108193,2026-02-18,07:24 AM,eBird - Traveling Count,94,1,.445,,1
S307587013,American Crow,Corvus brachyrhynchos,21557,2,US-MD,Montgomery,L9055068,Hibiscus court Maryland,39.1187154,-77.2108193,2026-03-09,09:15 AM,eBird - Traveling Count,18,1,.498,,1,,,Gorgeous morning. So many resident birds chirping and building nests.
S308062000,American Crow,Corvus brachyrhynchos,21557,2,US-MD,Montgomery,L9055068,Hibiscus court Maryland,39.1187154,-77.2108193,2026-03-10,08:52 AM,eBird - Traveling Count,211,1,.414,,1
S308298400,American Crow,Corvus brachyrhynchos,21557,4,US-MD,Montgomery,L9055068,Hibiscus court Maryland,39.1187154,-77.2108193,2026-03-11,08:44 AM,eBird - Traveling Count,11,1,.415,,1,,,Another beautiful spring morning. It's trash day in my neighborhood so the crows were pretty excited.
S308522559,American Crow,Corvus brachyrhynchos,21557,1,US-MD,Montgomery,L9055068,Hibiscus court Maryland,39.1187154,-77.2108193,2026-03-12,10:46 AM,eBird - Stationary Count,6,1,,,1,,,A miserable day with a wintry mix of precipitation and very few birds about.
S309775448,American Crow,Corvus brachyrhynchos,21557,1,US-MD,Montgomery,L9055068,Hibiscus court Maryland,39.1187154,-77.2108193,2026-03-16,10:09 AM,eBird - Traveling Count,37,1,.068,,1
S310001255,American Crow,Corvus brachyrhynchos,21557,13,US-MD,Montgomery,L9055068,Hibiscus court Maryland,39.1187154,-77.2108193,2026-03-17,09:00 AM,eBird - Traveling Count,33,1,.315,,1,,,Very cold morning after a big storm. Only the crows seem to be about today.
S316727021,American Crow,Corvus brachyrhynchos,21557,3,US-MD,Montgomery,L9055068,Hibiscus court Maryland,39.1187154,-77.2108193,2026-04-04,08:41 AM,eBird - Traveling Count,15,1,.656,,1,,,Nice warm morning. Lots of bird activity and a gentle warm rain.
S317291213,American Crow,Corvus brachyrhynchos,21557,1,US-MD,Montgomery,L9055068,Hibiscus court Maryland,39.1187154,-77.2108193,2026-04-05,09:26 AM,eBird - Traveling Count,19,1,.322,,2,,,Stormy morning
S230178063,American Crow,Corvus brachyrhynchos,21557,2,US-MD,Montgomery,L1404741,Hoyles Mill Conservation Park,39.1771462,-77.319694,2025-04-27,02:46 PM,eBird - Traveling Count,20,1,.418,,1
S312069147,American Crow,Corvus brachyrhynchos,21557,1,US-MD,Montgomery,L126620,Hughes Hollow - McKee Beshers WMA,39.0803767,-77.4035096,2026-03-22,12:35 PM,eBird - Traveling Count,36,1,.657,,2
S186245620,American Crow,Corvus brachyrhynchos,21557,1,US-MD,Montgomery,L32216879,"Kaiser Permanente, Gaithersburg, Maryland, US (39.156, -77.222)",39.1558353,-77.2220648,2024-07-09,05:42 PM,eBird - Traveling Count,13,0,.274,,1,,,I think I saw a yellow billed cuckoo but only from the back and it flew off before I could catch up.
